id,gender,masterCategory,subCategory,articleType,baseColour,usage
48587,Women,Accessories,Jewellery,Bracelet,Silver,Casual
22158,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
42881,Women,Accessories,Bags,Handbags,Grey,Casual
43953,Women,Footwear,Shoes,Heels,Purple,Casual
11974,Men,Footwear,Shoes,Casual Shoes,White,Casual
45298,Women,Accessories,Watches,Watches,Black,Casual
33218,Women,Apparel,Topwear,Tops,Multi,Casual
5851,Women,Accessories,Bags,Handbags,Black,Casual
11148,Men,Apparel,Topwear,Shirts,Purple,Casual
4983,Women,Apparel,Dress,Dresses,White,Casual
39722,Women,Apparel,Topwear,Tops,White,Casual
24855,Women,Apparel,Topwear,Tops,Red,Ethnic
32930,Women,Apparel,Topwear,Shirts,Black,Formal
4379,Men,Apparel,Topwear,Tshirts,White,Casual
24069,Men,Apparel,Topwear,Shirts,Black,Casual
38436,Women,Accessories,Bags,Handbags,Black,Casual
53907,Women,Accessories,Bags,Handbags,Maroon,Casual
49693,Men,Accessories,Ties,Ties,Maroon,Casual
16997,Women,Footwear,Shoes,Flats,White,Casual
31789,Women,Apparel,Topwear,Tshirts,Green,Casual
17845,Men,Footwear,Shoes,Sports Shoes,White,Sports
9466,Men,Apparel,Topwear,Shirts,White,Formal
18031,Women,Accessories,Bags,Handbags,Black,Casual
35329,Women,Accessories,Jewellery,Earrings,Silver,Ethnic
3960,Women,Apparel,Topwear,Tops,Purple,Casual
42049,Women,Accessories,Bags,Clutches,Purple,Casual
8786,Men,Apparel,Topwear,Shirts,Blue,Casual
35927,Women,Accessories,Bags,Clutches,Olive,Casual
18203,Men,Apparel,Topwear,Sweatshirts,Black,Casual
9654,Men,Apparel,Topwear,Shirts,Blue,Casual
48573,Women,Accessories,Jewellery,Bracelet,Black,Casual
23842,Men,Footwear,Shoes,Sports Shoes,White,Sports
42875,Women,Accessories,Bags,Clutches,Black,Casual
16399,Men,Apparel,Topwear,Shirts,White,Casual
28496,Men,Apparel,Bottomwear,Track Pants,Grey,Casual
5099,Men,Apparel,Topwear,Tshirts,White,Casual
10852,Men,Apparel,Topwear,Tshirts,Blue,Casual
38604,Men,Apparel,Topwear,Tshirts,White,Casual
4977,Men,Apparel,Bottomwear,Jeans,Blue,Casual
18667,Men,Footwear,Shoes,Sports Shoes,Grey,Sports
9230,Men,Apparel,Topwear,Shirts,White,Formal
6278,Men,Apparel,Topwear,Tshirts,White,Casual
27886,Women,Apparel,Topwear,Shirts,Pink,Formal
26954,Women,Apparel,Topwear,Tops,Purple,Casual
45608,Men,Footwear,Shoes,Formal Shoes,Brown,Formal
59257,Women,Accessories,Watches,Watches,White,Casual
58385,Men,Apparel,Topwear,Tshirts,Grey,Casual
1861,Men,Apparel,Topwear,Tshirts,White,Casual
14896,Women,Accessories,Bags,Handbags,Black,Casual
40974,Boys,Apparel,Topwear,Tshirts,Green,Casual
14298,Men,Apparel,Topwear,Tshirts,Grey,Casual
32568,Women,Apparel,Topwear,Tops,Black,Casual
21943,Women,Accessories,Bags,Handbags,Purple,Casual
10638,Men,Footwear,Shoes,Formal Shoes,Brown,Formal
40148,Girls,Apparel,Dress,Dresses,Blue,Casual
20891,Men,Footwear,Shoes,Casual Shoes,Green,Casual
38052,Men,Accessories,Watches,Watches,Black,Casual
9002,Men,Footwear,Shoes,Casual Shoes,Black,Casual
6876,Women,Apparel,Topwear,Jackets,Peach,Casual
19587,Women,Apparel,Topwear,Tops,White,Casual
3538,Men,Apparel,Topwear,Tshirts,Black,Casual
13881,Men,Apparel,Topwear,Shirts,Green,Casual
7198,Women,Apparel,Topwear,Tops,Grey,Casual
12953,Men,Apparel,Bottomwear,Trousers,Brown,Casual
29312,Unisex,Accessories,Bags,Backpacks,Black,Casual
37687,Unisex,Accessories,Bags,Backpacks,Brown,Casual
5052,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual
36755,Men,Accessories,Watches,Watches,White,Casual
4180,Men,Footwear,Shoes,Formal Shoes,Brown,Smart Casual
52210,Women,Accessories,Jewellery,Pendant,White,Casual
33227,Women,Apparel,Topwear,Tops,Cream,Casual
24290,Men,Apparel,Topwear,Sweatshirts,Red,Casual
41607,Men,Apparel,Topwear,Shirts,Grey,Casual
31570,Men,Apparel,Bottomwear,Trousers,Black,Formal
43150,Men,Accessories,Watches,Watches,Black,Casual
23889,Men,Footwear,Shoes,Sports Shoes,White,Sports
51495,Men,Apparel,Bottomwear,Jeans,Blue,Casual
22167,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
7705,Women,Apparel,Topwear,Tops,Green,Casual
46422,Men,Accessories,Watches,Watches,White,Casual
34002,Women,Apparel,Topwear,Shirts,Cream,Casual
17280,Men,Apparel,Topwear,Tshirts,Red,Casual
3197,Men,Apparel,Topwear,Tshirts,Maroon,Casual
31742,Men,Apparel,Topwear,Blazers,Black,Formal
43362,Men,Footwear,Shoes,Sports Shoes,Grey,Sports
2045,Men,Apparel,Topwear,Tshirts,Black,Sports
30690,Women,Footwear,Shoes,Heels,Brown,Casual
13412,Men,Apparel,Topwear,Shirts,Blue,Casual
19914,Unisex,Accessories,Bags,Waist Pouch,Grey,Casual
7537,Men,Apparel,Bottomwear,Track Pants,Grey,Sports
46610,Women,Footwear,Shoes,Heels,Blue,Casual
16160,Men,Footwear,Shoes,Formal Shoes,Black,Formal
22355,Men,Apparel,Topwear,Shirts,Blue,Casual
23287,Men,Accessories,Watches,Watches,White,Casual
2879,Women,Footwear,Shoes,Heels,Blue,Casual
50775,Men,Footwear,Shoes,Formal Shoes,Brown,Formal
34230,Men,Apparel,Topwear,Tshirts,Grey,Casual
5260,Unisex,Accessories,Bags,Messenger Bag,Blue,Casual
58518,Women,Apparel,Topwear,Tops,Black,Casual
14637,Men,Apparel,Topwear,Shirts,White,Casual
33829,Men,Footwear,Shoes,Casual Shoes,Black,Casual
10297,Men,Footwear,Shoes,Casual Shoes,Black,Smart Casual
41435,Men,Footwear,Shoes,Sports Shoes,White,Sports
25170,Women,Accessories,Bags,Handbags,Brown,Casual
11345,Men,Apparel,Bottomwear,Jeans,Black,Casual
13076,Men,Footwear,Shoes,Casual Shoes,Black,Casual
50311,Men,Accessories,Ties,Ties,Silver,Formal
34654,Men,Footwear,Shoes,Sports Shoes,Grey,Sports
12998,Boys,Footwear,Shoes,Casual Shoes,Black,Casual
35786,Women,Footwear,Shoes,Flats,Blue,Casual
7153,Men,Apparel,Topwear,Tshirts,Red,Casual
46274,Women,Apparel,Topwear,Tops,Multi,Casual
16504,Men,Apparel,Bottomwear,Jeans,Blue,Casual
22731,Men,Footwear,Shoes,Sports Shoes,Brown,Sports
39977,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual
53594,Men,Accessories,Watches,Watches,Black,Casual
21988,Women,Accessories,Bags,Handbags,Grey,Casual
59892,Women,Apparel,Topwear,Shirts,Blue,Casual
11721,Men,Apparel,Topwear,Shirts,Green,Casual
57134,Women,Apparel,Topwear,Tops,White,Casual
58940,Women,Accessories,Watches,Watches,White,Casual
36331,Women,Footwear,Shoes,Casual Shoes,Pink,Casual
21386,Men,Apparel,Topwear,Tshirts,Red,Casual
14061,Men,Apparel,Topwear,Tshirts,Purple,Casual
20254,Men,Apparel,Topwear,Tshirts,Rust,Casual
5436,Men,Apparel,Topwear,Tshirts,Grey,Sports
11513,Women,Footwear,Shoes,Heels,Blue,Casual
39379,Men,Apparel,Bottomwear,Jeans,Navy Blue,Casual
57306,Women,Footwear,Shoes,Heels,White,Casual
13244,Men,Apparel,Bottomwear,Shorts,Black,Casual
43534,Women,Apparel,Topwear,Tops,Peach,Casual
28805,Men,Apparel,Topwear,Shirts,Blue,Casual
2613,Women,Footwear,Shoes,Flats,Silver,Casual
47194,Men,Footwear,Shoes,Formal Shoes,Brown,Formal
34466,Women,Accessories,Bags,Backpacks,Pink,Casual
22503,Women,Footwear,Shoes,Flats,Brown,Casual
46046,Women,Accessories,Jewellery,Earrings,Gold,Casual
30200,Unisex,Accessories,Bags,Backpacks,Blue,Casual
13082,Men,Footwear,Shoes,Casual Shoes,White,Casual
3507,Men,Apparel,Bottomwear,Shorts,Black,Sports
42620,Women,Accessories,Jewellery,Earrings,Gold,Casual
17422,Women,Accessories,Watches,Watches,Pink,Casual
9801,Women,Apparel,Topwear,Tops,Purple,Casual
47352,Women,Accessories,Bags,Handbags,Beige,Casual
21140,Women,Apparel,Topwear,Tops,Blue,Casual
39983,Men,Footwear,Shoes,Casual Shoes,Black,Casual
15375,Men,Footwear,Shoes,Casual Shoes,Black,Casual
45405,Women,Footwear,Shoes,Flats,Bronze,Casual
4722,Girls,Apparel,Topwear,Tshirts,Purple,Casual
53560,Men,Accessories,Watches,Watches,White,Casual
58188,Women,Accessories,Bags,Handbags,Blue,Casual
32557,Men,Footwear,Shoes,Casual Shoes,Red,Casual
10607,Women,Accessories,Watches,Watches,Black,Casual
40177,Men,Accessories,Eyewear,Sunglasses,Black,Casual
4510,Women,Footwear,Shoes,Sports Shoes,White,Sports
15147,Men,Apparel,Topwear,Shirts,Yellow,Casual
52680,Men,Accessories,Watches,Watches,Silver,Casual
59268,Women,Accessories,Watches,Watches,Black,Casual
53752,Men,Apparel,Bottomwear,Shorts,Blue,Casual
14095,Women,Apparel,Topwear,Tops,Navy Blue,Casual
10435,Men,Apparel,Topwear,Shirts,Red,Casual
24600,Men,Apparel,Topwear,Shirts,Red,Formal
27085,Women,Footwear,Shoes,Heels,Pink,Casual
18658,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
3735,Men,Apparel,Topwear,Tshirts,Yellow,Sports
29923,Men,Accessories,Watches,Watches,Black,Casual
26157,Men,Apparel,Bottomwear,Trousers,Black,Formal
6247,Women,Apparel,Topwear,Tshirts,White,Casual
34492,Women,Apparel,Bottomwear,Skirts,Black,Formal
48914,Women,Accessories,Jewellery,Pendant,Silver,Casual
7395,Men,Footwear,Shoes,Casual Shoes,Grey,Casual
37673,Unisex,Accessories,Bags,Backpacks,Black,Casual
45253,Men,Accessories,Watches,Watches,Black,Casual
4174,Men,Footwear,Shoes,Sports Shoes,Red,Sports
15523,Women,Footwear,Shoes,Heels,Black,Casual
10051,Men,Apparel,Topwear,Shirts,Navy Blue,Casual
24264,Men,Apparel,Bottomwear,Shorts,Green,Casual
4948,Men,Apparel,Topwear,Tshirts,White,Casual
32301,Men,Accessories,Watches,Watches,Black,Casual
3351,Men,Apparel,Topwear,Tshirts,White,Casual
12706,Men,Footwear,Shoes,Sports Shoes,White,Sports
35918,Women,Accessories,Bags,Handbags,Black,Casual
26533,Men,Footwear,Shoes,Casual Shoes,Green,Casual
54113,Women,Footwear,Shoes,Heels,Silver,Casual
2283,Men,Apparel,Topwear,Tshirts,Black,Sports
51461,Women,Apparel,Topwear,Tops,Grey,Casual
22193,Men,Footwear,Shoes,Casual Shoes,Tan,Casual
35124,Women,Accessories,Jewellery,Pendant,Brown,Casual
6623,Men,Footwear,Shoes,Sports Shoes,White,Sports
23041,Men,Apparel,Bottomwear,Trousers,Grey,Formal
17274,Men,Apparel,Topwear,Tshirts,Green,Casual
12534,Men,Apparel,Topwear,Sweatshirts,Grey,Casual
3163,Women,Footwear,Shoes,Sports Shoes,Grey,Sports
42244,Women,Apparel,Topwear,Tops,Grey,Casual
30664,Men,Accessories,Eyewear,Sunglasses,Brown,Casual
35316,Women,Accessories,Jewellery,Earrings,Silver,Ethnic
16194,Men,Apparel,Topwear,Sweaters,Grey,Casual
51653,Men,Accessories,Watches,Watches,Black,Casual
29749,Men,Accessories,Watches,Watches,Black,Casual
23273,Women,Accessories,Watches,Watches,Blue,Casual
5294,Women,Apparel,Topwear,Tshirts,Blue,Casual
53104,Women,Accessories,Jewellery,Earrings,Silver,Casual
21524,Women,Accessories,Bags,Handbags,Brown,Casual
15711,Men,Footwear,Shoes,Casual Shoes,White,Casual
10263,Men,Footwear,Shoes,Formal Shoes,Black,Formal
1634,Men,Footwear,Shoes,Sports Shoes,White,Sports
40513,Men,Accessories,Watches,Watches,White,Casual
25184,Women,Accessories,Bags,Handbags,Brown,Casual
48783,Women,Accessories,Jewellery,Pendant,Silver,Casual
49651,Women,Apparel,Topwear,Tops,Red,Casual
16955,Women,Accessories,Eyewear,Sunglasses,Black,Casual
2870,Women,Footwear,Shoes,Heels,Red,Ethnic
34239,Men,Apparel,Topwear,Tshirts,White,Casual
46619,Women,Footwear,Shoes,Heels,Black,Casual
16169,Men,Footwear,Shoes,Formal Shoes,Black,Formal
25945,Women,Accessories,Scarves,Scarves,Blue,Casual
5269,Unisex,Accessories,Bags,Duffel Bag,Green,Casual
33820,Men,Footwear,Shoes,Sports Shoes,White,Sports
58511,Women,Apparel,Topwear,Shirts,White,Casual
52817,Women,Accessories,Jewellery,Earrings,Red,Casual
39526,Unisex,Accessories,Bags,Laptop Bag,Black,Casual
25179,Women,Accessories,Bags,Handbags,Brown,Casual
4189,Boys,Apparel,Topwear,Tshirts,Red,Casual
58723,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
39714,Unisex,Accessories,Watches,Watches,Black,Casual
24299,Unisex,Footwear,Shoes,Casual Shoes,Grey,Casual
5867,Men,Apparel,Topwear,Tshirts,White,Casual
34837,Men,Footwear,Shoes,Sports Shoes,Black,Sports
9696,Men,Footwear,Shoes,Formal Shoes,Brown,Formal
43159,Women,Accessories,Watches,Watches,Steel,Casual
22952,Men,Footwear,Shoes,Sports Shoes,Grey,Sports
31579,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
19313,Unisex,Accessories,Bags,Backpacks,Black,Casual
17289,Men,Apparel,Topwear,Tshirts,Green,Casual
14068,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
59295,Men,Apparel,Topwear,Shirts,Black,Casual
39370,Women,Accessories,Watches,Watches,Silver,Casual
15986,Men,Apparel,Topwear,Shirts,Yellow,Casual
8320,Boys,Apparel,Topwear,Tshirts,Red,Casual
27078,Women,Footwear,Shoes,Heels,Black,Casual
31921,Women,Accessories,Bags,Clutches,Magenta,Casual
26996,Women,Apparel,Bottomwear,Jeans,Black,Casual
19545,Men,Accessories,Gloves,Gloves,Grey,Casual
8112,Men,Accessories,Watches,Watches,Black,Casual
12991,Unisex,Footwear,Shoes,Sports Shoes,Grey,Sports
22738,Unisex,Accessories,Bags,Backpacks,Black,Casual
50318,Men,Accessories,Ties,Ties,Blue,Formal
28202,Men,Accessories,Eyewear,Sunglasses,Black,Casual
6088,Women,Apparel,Topwear,Tshirts,Blue,Casual
58175,Women,Accessories,Bags,Handbags,Grey,Casual
20853,Women,Accessories,Bags,Handbags,Brown,Casual
11728,Men,Apparel,Topwear,Tshirts,Red,Casual
1857,Men,Apparel,Topwear,Tshirts,Black,Casual
4519,Men,Footwear,Shoes,Sports Shoes,White,Sports
59261,Women,Accessories,Watches,Watches,Gold,Casual
24609,Men,Apparel,Topwear,Shirts,Yellow,Casual
15972,Men,Apparel,Topwear,Shirts,Blue,Casual
39384,Men,Apparel,Bottomwear,Jeans,Blue,Casual
19783,Men,Apparel,Topwear,Tshirts,Orange,Casual
47955,Women,Accessories,Bags,Handbags,Black,Casual
9206,Women,Footwear,Shoes,Casual Shoes,White,Casual
17619,Girls,Apparel,Bottomwear,Leggings,White,Casual
30807,Men,Apparel,Topwear,Shirts,Grey,Ethnic
12159,Women,Apparel,Bottomwear,Leggings,Red,Ethnic
42629,Women,Accessories,Jewellery,Earrings,Gold,Casual
9034,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
48313,Women,Accessories,Jewellery,Bracelet,Gold,Casual
9808,Men,Apparel,Topwear,Shirts,Blue,Formal
58181,Women,Accessories,Bags,Handbags,Red,Casual
53569,Unisex,Accessories,Watches,Watches,White,Casual
59053,Women,Footwear,Shoes,Heels,Gold,Casual
21149,Men,Apparel,Topwear,Shirts,Blue,Casual
41890,Men,Apparel,Bottomwear,Shorts,Blue,Casual
56827,Men,Apparel,Bottomwear,Jeans,Blue,Casual
37810,Men,Apparel,Topwear,Shirts,Pink,Casual
21975,Women,Accessories,Bags,Handbags,Brown,Casual
9450,Men,Apparel,Topwear,Shirts,White,Formal
18007,Unisex,Accessories,Bags,Backpacks,Black,Casual
29740,Women,Accessories,Bags,Handbags,Peach,Casual
3956,Women,Apparel,Topwear,Tops,Pink,Casual
15718,Men,Footwear,Shoes,Sports Shoes,Black,Sports
59437,Women,Footwear,Shoes,Flats,Pink,Casual
44986,Women,Accessories,Watches,Watches,Silver,Casual
53931,Women,Accessories,Bags,Handbags,Grey,Casual
38400,Women,Apparel,Topwear,Tshirts,Blue,Sports
10864,Men,Apparel,Topwear,Tshirts,White,Casual
4941,Men,Apparel,Topwear,Tshirts,Red,Casual
32308,Women,Accessories,Watches,Watches,Pink,Casual
38632,Men,Apparel,Topwear,Tshirts,Black,Casual
5893,Women,Apparel,Topwear,Tshirts,Purple,Casual
10058,Men,Apparel,Topwear,Tshirts,Black,Casual
18235,Men,Apparel,Topwear,Tshirts,White,Casual
9662,Men,Apparel,Topwear,Shirts,Blue,Casual
23874,Men,Apparel,Topwear,Tshirts,Green,Casual
49497,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual
3358,Men,Apparel,Topwear,Tshirts,White,Casual
35911,Women,Accessories,Bags,Handbags,Red,Casual
54926,Men,Apparel,Topwear,Tshirts,Beige,Casual
23048,Women,Apparel,Topwear,Sweaters,Black,Casual
42843,Women,Accessories,Bags,Handbags,Khaki,Casual
29572,Men,Footwear,Shoes,Casual Shoes,Grey,Casual
40989,Girls,Apparel,Topwear,Tops,White,Casual
39941,Men,Footwear,Shoes,Casual Shoes,Blue,Casual
36135,Men,Footwear,Shoes,Sports Shoes,White,Sports
57102,Women,Apparel,Topwear,Tops,White,Casual
32595,Women,Apparel,Topwear,Tops,Pink,Casual
25522,Women,Footwear,Shoes,Flats,Gold,Casual
11717,Men,Apparel,Topwear,Shirts,Yellow,Casual
55655,Women,Footwear,Shoes,Heels,Olive,Casual
7959,Men,Apparel,Topwear,Tshirts,White,Casual
13040,Women,Footwear,Shoes,Heels,Blue,Casual
7165,Men,Apparel,Topwear,Shirts,Black,Casual
8911,Unisex,Footwear,Shoes,Casual Shoes,Red,Casual
16532,Men,Apparel,Topwear,Shirts,Blue,Casual
22707,Men,Footwear,Shoes,Sports Shoes,White,Sports
47390,Women,Accessories,Bags,Handbags,Olive,Casual
31122,Girls,Apparel,Topwear,Tops,White,Casual
27047,Women,Accessories,Bags,Clutches,Grey,Casual
43502,Men,Apparel,Topwear,Tshirts,Grey Melange,Casual
2625,Women,Footwear,Shoes,Flats,Gold,Casual
7357,Men,Apparel,Topwear,Tshirts,Beige,Casual
34450,Women,Footwear,Shoes,Flats,Gold,Casual
14057,Men,Apparel,Topwear,Tshirts,Black,Casual
20262,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
5400,Women,Footwear,Shoes,Sports Shoes,Blue,Sports
15185,Men,Apparel,Topwear,Sweaters,Black,Casual
52642,Women,Accessories,Bags,Handbags,Brown,Casual
40387,Women,Apparel,Topwear,Tops,Orange,Casual
11525,Women,Apparel,Topwear,Tops,White,Casual
43166,Women,Accessories,Watches,Watches,Blue,Casual
2241,Men,Apparel,Topwear,Tshirts,Green,Sports
3393,Women,Accessories,Bags,Handbags,Green,Casual
34034,Boys,Apparel,Topwear,Shirts,Navy Blue,Casual
23083,Men,Apparel,Topwear,Shirts,Multi,Casual
16364,Men,Apparel,Topwear,Shirts,White,Formal
42888,Women,Accessories,Bags,Handbags,Off White,Casual
7733,Men,Footwear,Shoes,Sports Shoes,Black,Sports
46414,Men,Apparel,Bottomwear,Trousers,Black,Casual
45291,Women,Accessories,Watches,Watches,Black,Casual
14433,Women,Footwear,Shoes,Heels,Brown,Casual
44343,Men,Apparel,Topwear,Tshirts,Red,Casual
11141,Women,Accessories,Scarves,Scarves,Black,Casual
10093,Men,Footwear,Shoes,Sports Shoes,White,Sports
5858,Unisex,Accessories,Bags,Backpacks,Blue,Casual
37483,Women,Accessories,Watches,Watches,White,Casual
5256,Unisex,Accessories,Bags,Rucksacks,Red,Casual
41403,Women,Apparel,Topwear,Tshirts,Red,Casual
52828,Women,Accessories,Jewellery,Earrings,Black,Casual
39519,Unisex,Accessories,Bags,Laptop Bag,Brown,Casual
25146,Women,Accessories,Bags,Handbags,Brown,Casual
11373,Women,Apparel,Topwear,Tops,Pink,Casual
24094,Men,Apparel,Topwear,Tshirts,Red,Casual
43354,Men,Footwear,Shoes,Sports Shoes,Grey,Sports
13424,Women,Apparel,Topwear,Tshirts,Black,Casual
8549,Men,Apparel,Topwear,Tshirts,Orange,Casual
28659,Men,Footwear,Shoes,Sports Shoes,Grey,Sports
50743,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
34206,Men,Apparel,Topwear,Tshirts,Beige,Casual
7501,Women,Apparel,Topwear,Tshirts,Purple,Sports
16156,Men,Footwear,Shoes,Formal Shoes,Black,Formal
51691,Men,Accessories,Eyewear,Sunglasses,Brown,Casual
22363,Men,Apparel,Topwear,Jackets,Navy Blue,Casual
54125,Women,Footwear,Shoes,Heels,Brown,Casual
43192,Women,Accessories,Watches,Watches,Pink,Casual
3367,Women,Footwear,Shoes,Sports Shoes,White,Sports
42040,Men,Footwear,Shoes,Sports Shoes,White,Sports
12730,Men,Apparel,Topwear,Sweatshirts,Blue,Casual
47532,Women,Footwear,Shoes,Flats,Black,Ethnic
6615,Men,Apparel,Topwear,Tshirts,Yellow,Casual
54919,Men,Apparel,Bottomwear,Shorts,Olive,Casual
23077,Men,Apparel,Topwear,Shirts,White,Casual
17242,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
51457,Women,Apparel,Dress,Dresses,Black,Casual
16390,Men,Apparel,Bottomwear,Trousers,Olive,Formal
45265,Men,Accessories,Watches,Watches,Black,Casual
4142,Men,Footwear,Shoes,Casual Shoes,Black,Casual
11989,Men,Apparel,Topwear,Tshirts,Blue,Casual
36797,Men,Accessories,Watches,Watches,White,Casual
21720,Women,Footwear,Shoes,Heels,Black,Casual
15515,Men,Footwear,Shoes,Casual Shoes,Grey,Casual
5090,Men,Apparel,Topwear,Tshirts,Grey,Casual
56672,Men,Accessories,Watches,Watches,White,Casual
32337,Women,Accessories,Watches,Watches,Steel,Casual
10067,Men,Apparel,Topwear,Tshirts,Yellow,Casual
24252,Men,Footwear,Shoes,Casual Shoes,White,Casual
15727,Women,Footwear,Shoes,Sports Shoes,White,Sports
32939,Women,Footwear,Shoes,Casual Shoes,Black,Casual
4370,Men,Apparel,Topwear,Tshirts,Grey,Casual
37477,Men,Accessories,Watches,Watches,Grey,Casual
53132,Women,Footwear,Shoes,Heels,Grey,Casual
11387,Men,Apparel,Topwear,Shirts,Blue,Casual
10255,Men,Apparel,Topwear,Shirts,Blue,Casual
40525,Men,Accessories,Watches,Watches,Black,Casual
18038,Women,Accessories,Bags,Handbags,Pink,Casual
12502,Men,Apparel,Topwear,Tshirts,Red,Casual
42272,Unisex,Footwear,Shoes,Casual Shoes,Black,Casual
23245,Men,Footwear,Shoes,Formal Shoes,Coffee Brown,Formal
6427,Unisex,Footwear,Shoes,Casual Shoes,Purple,Casual
35320,Women,Accessories,Jewellery,Earrings,Silver,Ethnic
51665,Men,Accessories,Eyewear,Sunglasses,Brown,Casual
3969,Women,Apparel,Topwear,Tops,Black,Casual
14291,Men,Apparel,Topwear,Tshirts,Blue,Casual
21176,Men,Footwear,Shoes,Sports Shoes,White,Sports
15343,Women,Apparel,Topwear,Tshirts,Blue,Sports
4714,Unisex,Accessories,Watches,Watches,Black,Sports
56818,Men,Apparel,Topwear,Shirts,Grey,Casual
10631,Men,Footwear,Shoes,Casual Shoes,Black,Casual
40141,Boys,Apparel,Topwear,Tshirts,Blue,Casual
20898,Women,Footwear,Shoes,Heels,Brown,Casual
39189,Women,Footwear,Shoes,Heels,Red,Casual
32561,Women,Apparel,Bottomwear,Jeans,Peach,Casual
3531,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
7191,Women,Apparel,Bottomwear,Jeans,Grey,Casual
23621,Girls,Apparel,Dress,Dresses,Navy Blue,Casual
17414,Men,Footwear,Shoes,Sports Shoes,White,Sports
47364,Women,Accessories,Bags,Clutches,Red,Casual
6043,Men,Apparel,Topwear,Tshirts,Red,Casual
13888,Men,Apparel,Bottomwear,Trousers,Navy Blue,Casual
3703,Women,Apparel,Topwear,Tshirts,Purple,Casual
29915,Men,Accessories,Watches,Watches,Black,Casual
12354,Men,Apparel,Topwear,Shirts,White,Formal
54541,Men,Footwear,Shoes,Sports Shoes,Black,Sports
13286,Men,Apparel,Topwear,Shirts,Black,Casual
9239,Men,Apparel,Topwear,Shirts,Green,Formal
29129,Women,Accessories,Eyewear,Sunglasses,Green,Casual
46084,Women,Footwear,Shoes,Sports Shoes,White,Sports
6271,Men,Apparel,Topwear,Tshirts,Grey,Casual
48922,Women,Accessories,Jewellery,Ring,Silver,Casual
17626,Men,Apparel,Topwear,Jackets,White,Sports
53764,Men,Apparel,Topwear,Tshirts,Blue,Casual
1868,Men,Apparel,Topwear,Tshirts,White,Casual
37221,Boys,Apparel,Topwear,Shirts,Olive,Casual
45601,Men,Footwear,Shoes,Formal Shoes,Black,Formal
4526,Men,Footwear,Shoes,Sports Shoes,Black,Sports
21344,Men,Accessories,Eyewear,Sunglasses,Black,Casual
15171,Men,Apparel,Topwear,Tshirts,Blue,Casual
40373,Women,Apparel,Topwear,Tops,White,Casual
10403,Women,Apparel,Topwear,Tops,Purple,Casual
56216,Women,Accessories,Jewellery,Earrings,Gold,Casual
10863,Men,Apparel,Topwear,Tshirts,Blue,Casual
4946,Men,Apparel,Topwear,Tshirts,White,Casual
5894,Unisex,Accessories,Bags,Handbags,Black,Casual
